FID	IID	score.auto	score.grid.1	score.grid.2	score.grid.3	score.grid.7	score.grid.8	score.grid.9	score.grid.10	score.grid.11	score.grid.12	score.grid.13	score.grid.14	score.grid.15	score.grid.16	score.grid.17	score.grid.23	score.grid.24	score.grid.25	score.grid.26	score.grid.27	score.grid.28	score.grid.29	score.grid.30	score.grid.31	score.grid.39	score.grid.40	score.grid.41	score.grid.42	score.grid.43	score.grid.44	score.grid.45	score.grid.47	score.grid.53	score.grid.54	score.grid.55	score.grid.56	score.grid.57	score.grid.58	score.grid.59	score.grid.60	score.grid.61	score.grid.62	score.grid.68	score.grid.69	score.grid.70	score.grid.71	score.grid.72	score.grid.73	score.grid.74	score.grid.75	score.grid.76	score.grid.78	score.grid.84	score.grid.85	score.grid.86	score.grid.87	score.grid.88	score.grid.89	score.grid.90	score.auto.shaPRS	score.grid.1.shaPRS	score.grid.2.shaPRS	score.grid.9.shaPRS	score.grid.10.shaPRS	score.grid.11.shaPRS	score.grid.12.shaPRS	score.grid.13.shaPRS	score.grid.14.shaPRS	score.grid.15.shaPRS	score.grid.17.shaPRS	score.grid.24.shaPRS	score.grid.25.shaPRS	score.grid.26.shaPRS	score.grid.27.shaPRS	score.grid.28.shaPRS	score.grid.29.shaPRS	score.grid.30.shaPRS	score.grid.31.shaPRS	score.grid.32.shaPRS	score.grid.33.shaPRS	score.grid.40.shaPRS	score.grid.41.shaPRS	score.grid.42.shaPRS	score.grid.43.shaPRS	score.grid.44.shaPRS	score.grid.45.shaPRS	score.grid.46.shaPRS	score.grid.47.shaPRS	score.grid.54.shaPRS	score.grid.55.shaPRS	score.grid.56.shaPRS	score.grid.57.shaPRS	score.grid.58.shaPRS	score.grid.59.shaPRS	score.grid.60.shaPRS	score.grid.61.shaPRS	score.grid.62.shaPRS	score.grid.69.shaPRS	score.grid.70.shaPRS	score.grid.71.shaPRS	score.grid.72.shaPRS	score.grid.73.shaPRS	score.grid.74.shaPRS	score.grid.75.shaPRS	score.grid.76.shaPRS	score.grid.77.shaPRS	score.grid.78.shaPRS	score.grid.85.shaPRS	score.grid.86.shaPRS	score.grid.87.shaPRS	score.grid.88.shaPRS	score.grid.89.shaPRS	score.grid.90.shaPRS	prscs.phi1e+00	prscs.shaPRS.phi1e+00	prscsx.META.phi1e+00	prscsx.EAS.phi1e+00	prscsx.EUR.phi1e+00	prscs.phi1e-02	prscs.shaPRS.phi1e-02	prscsx.META.phi1e-02	prscsx.EAS.phi1e-02	prscsx.EUR.phi1e-02	prscs.phi1e-04	prscs.shaPRS.phi1e-04	prscsx.META.phi1e-04	prscsx.EAS.phi1e-04	prscsx.EUR.phi1e-04	prscs.phi1e-06	prscs.shaPRS.phi1e-06	prscsx.META.phi1e-06	prscsx.EAS.phi1e-06	prscsx.EUR.phi1e-06	prscs.phiauto	prscs.shaPRS.phiauto	prscsx.META.phiauto	prscsx.EAS.phiauto	prscsx.EUR.phiauto	SBayesRC	PRSice2.0.1	PRSice2.0.4	PRSice2.0.7	PRSice2.0.9	PGS000055	PGS000074	PGS000146	PGS000147	PGS000148	PGS000149	PGS000150	PGS000151	PGS000154	PGS000367	PGS000368	PGS000369	PGS000370	PGS000371	PGS000372	PGS000373	PGS000374	PGS000375	PGS000720	PGS000734	PGS000765	PGS000785	PGS000801	PGS000802	PGS001776	PGS001802	PGS002013	PGS002252	PGS002265	PGS002742	PGS002743	PGS002744	PGS002758	PGS003386	PGS003395	PGS003431	PGS003432	PGS003433	PGS003434	PGS003435	PGS003436	PGS003439	PGS003739	PGS003760	PGS003850	PGS003851	PGS003852	PGS003979	PGS004240	PGS004243	PGS004300	PGS004302	PGS004303	PGS004445	PGS004515	PGS004580	PGS004586	PGS004689	PGS004880	PGS004904	PGS004912	PHENO
479610126100	479610126100	0.597339	0.320408	0.356874	0.333588	0.0560702	-0.0478235	-0.100583	-0.11366	-0.131537	-0.133373	0.337274	0.327615	0.689097	0.358408	0.10046	0.387882	0.556295	0.241857	-0.00418398	-0.135589	-0.184045	-0.240495	-0.261625	0.393953	-0.0162778	0.319906	0.340763	0.681746	0.434208	0.24469	0.119171	0.00602393	0.369345	0.165503	0.0826996	0.0196778	0.00405729	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	-0.026829	0.530654	0.205482	0.244304	0.0403177	0.532718	0.541658	0.366086	0.223122	0.136444	0.0860818	0.0733027	0.135577	0.0824831	0.0810168	0.274882	0.398136	0.357515	0.249326	0.16453	0.112848	0.0838801	0.241954	0.174081	0.113757	0.0963841	0.0860012	0.367735	0.439772	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	0.621315	-1.03533	0.0233801	0.145373	-1.12505	0.817524	-0.476567	0.0839037	0.0753848	-0.475851	0.374029	-0.0442832	0.0688942	0.0505504	0.0290368	0.0961736	0.0291264	0.0256335	0.0381675	0.0265049	0.0445157	-0.106199	0.0904193	0.0557828	0.049742	0.0892417	0.07092879560824	1.33311957	-0.210114672	-6.43203284	-3.08243675	-0.548399	6.73493	2.03649	17.0	2.149	3.46823	24.0	8.0	19.5548	3.9705	3.9705	4.0155	4.436	1.50503	1.77219	0.0437898	-0.4722	-0.0257464	5.132	3.8732	3.8732	499.85	1.688	2.212	3.78335	0.0240233	-2.67951e-05	6.7812	5.0257	5.557	6.847	6.095	-0.915097	0.73218	0.228797	0.12879	-0.370269	-0.335162	0.0848117	1.59859	4.32062	5.0257	4.36	3.02682	0.892845	0.170145	-0.200472	0.0506374	4.33996	3.93282	0.21912	0.0449326	0.0577422	-0.0647599	-0.00854034	0.0636379	-12.0553	-0.756196	0.137341	7.097	-1.05862	1
459971682200	459971682200	0.267636	0.431874	0.403359	0.377913	0.0765889	-0.0400221	-0.104454	-0.120423	-0.129646	-0.140454	0.456974	0.421582	0.253505	0.184917	0.0645153	0.41454	0.237682	0.0760636	-0.0204603	-0.122574	-0.205583	-0.251728	-0.264508	0.421617	-0.091812	0.442412	0.317364	0.297282	0.231332	0.144565	0.0155355	-0.104603	0.166012	0.0487764	-0.0510186	-0.114008	-0.125218	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	-0.145886	0.500309	0.140771	0.0800738	0.0186647	0.383708	0.573761	0.400329	0.261727	0.159272	0.0911442	0.0575375	0.153626	0.0798106	0.0899976	0.213425	0.0432786	0.410462	0.285353	0.186549	0.101951	0.0626972	0.261688	0.164892	0.103568	0.0658605	0.0602968	0.199178	0.450986	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	0.326451	-1.07005	0.087208	0.431786	-0.947481	1.15331	-0.451311	0.186342	0.287967	-0.366472	0.61033	-0.129405	0.0960926	0.0732504	-0.0460709	0.138431	0.0146881	0.0404225	0.0392907	0.015454	0.0482714	-0.0821967	0.0688069	0.0976737	0.0152621	0.125436	-0.283465725364	-1.10123004	-2.14511203	-8.3090392	3.0330996	-0.700787	5.73562	2.17472	15.0	1.894	3.60087	24.0	13.0	17.5649	4.1799	4.1799	4.2339	4.467	1.30302	1.48658	0.0618586	-0.0103	0.00633512	4.723	3.7351	3.7351	485.66	1.807	2.604	4.20871	-0.00390845	0.0031342	6.9556	4.9444	5.21	6.421	5.746	-0.795158	1.12259	0.214157	0.0712364	-0.341586	-0.270937	0.619974	4.39328	4.4274	4.9444	4.289	5.73048	0.373845	0.00862417	-0.0017227	-0.0637411	4.21015	3.73865	0.500669	0.186311	0.102545	-0.185246	-0.0123128	0.139131	-10.2303	-0.468758	0.445428	7.347	-0.564224	1
417061911500	417061911500	0.308536	0.238563	0.301802	0.469014	-0.0364243	-0.130551	-0.182915	-0.213845	-0.235697	-0.223934	0.242189	0.257612	0.313618	0.103093	-0.0699472	0.278699	0.128627	-0.105048	-0.232272	-0.314779	-0.395101	-0.457493	-0.45233	0.325458	-0.157037	0.229737	0.317333	0.363184	0.197817	0.0381477	-0.0665577	-0.184549	0.0398486	-0.101679	-0.192743	-0.242447	-0.2558	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	-0.285837	0.447126	0.509674	0.67943	0.00529663	0.941518	0.577472	0.387553	0.248312	0.153405	0.0698774	0.015243	0.108746	0.0209357	0.00454631	0.483266	0.760643	0.428549	0.302293	0.192261	0.110652	0.0514383	0.253003	0.163356	0.0752333	0.0421385	0.0194879	0.566068	0.790053	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	1.05333	-2.43832	-0.612922	0.250745	-2.28098	1.10922	-0.975	-0.122037	0.136186	-0.838045	0.474682	-0.192269	0.015658	0.101612	-0.0680593	0.184884	0.0429234	0.0464369	0.0591339	0.0360031	0.0605372	-0.133628	0.0531427	0.0772123	-0.043025	0.102219	-0.2464933283548	-6.97995976	-8.21735323	-15.0683723	-12.0900687	0.273621	6.03733	2.36957	20.0	2.344	3.56895	27.0	11.0	23.1427	4.3886	4.3886	4.4336	4.617	1.34057	1.70684	0.0615043	-0.1173	-0.0399427	5.091	3.8344	3.8344	500.4	1.909	2.858	3.56887	-0.0902147	0.00197412	7.0738	5.1808	5.985	6.985	6.229	-0.657835	0.844276	0.297555	0.283979	0.132261	0.193368	0.430478	2.40664	4.37527	5.1808	4.333	1.82717	0.748845	0.158569	0.0787226	0.0512201	4.48969	4.08981	0.142045	-0.169064	0.100498	-0.193794	-0.0169684	0.195826	-14.0223	-0.575222	0.605728	7.212	-0.791124	1
364341086700	364341086700	0.751941	0.588352	0.571489	0.496327	0.194571	0.0455092	-0.0319068	-0.0579725	-0.0718934	-0.0813777	0.61122	0.574272	0.775226	0.504662	0.273412	0.670508	0.710247	0.392268	0.156293	0.00762608	-0.0864106	-0.118353	-0.143394	0.612294	-0.0262681	0.599175	0.574107	0.834222	0.56284	0.325644	0.14113	-0.0123705	0.459081	0.22631	0.0928716	0.0145266	-0.0195619	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	-0.0441888	0.553096	-0.0347938	-0.215902	0.0997954	0.19885	0.535931	0.435383	0.346488	0.264303	0.17749	0.147677	0.288316	0.211646	0.208626	0.0228539	-0.0344095	0.369182	0.34008	0.252331	0.177137	0.122122	0.344268	0.260805	0.193396	0.155536	0.141006	0.136135	0.231139	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	0.150424	-0.638476	0.394056	0.111666	-0.718866	0.137985	-0.108813	0.212659	0.155749	-0.211525	0.130206	-0.0412023	0.085188	0.0805154	0.0701761	0.0813732	0.0291056	0.0445698	0.0348769	0.0514379	0.0278576	0.00368461	0.074382	0.0681966	0.0454254	0.0502956	0.3413494609932	1.27375894	-1.73828272	-5.72245576	4.4237201	-0.300679	6.70293	2.03374	14.0	2.22	3.28043	25.0	8.0	21.5346	4.169	4.169	4.3644	4.554	1.52296	1.77652	-0.0100426	-0.1261	-0.0105361	5.442	3.7761	3.7761	524.86	1.72	1.97	4.25984	-0.310636	-0.0038539	6.7164	4.8044	5.225	6.322	5.789	-0.877298	0.919799	0.186762	0.205303	-0.344772	-0.264812	0.397962	-0.940118	4.40674	4.8044	4.292	2.79224	0.126845	0.173462	-0.000359965	0.0580236	4.28642	3.69789	0.113227	-0.0603953	-0.0406723	-0.149034	-0.00847472	0.0123285	-8.9803	-0.772877	0.10668	7.46	-0.799124	1
348425038700	348425038700	0.368118	0.373813	0.319003	0.197988	0.0992973	-0.0057272	-0.0706617	-0.0939479	-0.103656	-0.122529	0.39543	0.27915	0.411931	0.273333	0.137394	0.342607	0.37265	0.204387	0.0454218	-0.0599478	-0.152799	-0.183749	-0.175686	0.373739	-0.0359833	0.385593	0.316467	0.430471	0.298351	0.221467	0.102828	-0.0262501	0.297505	0.152268	0.0427859	-0.020153	-0.0165591	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	-0.0522958	0.284874	-0.0765207	0.0663916	-0.0829526	0.495557	0.355841	0.161024	0.0882244	0.00431936	-0.0643454	-0.0741236	-0.0244913	-0.0718052	-0.0873883	0.0670129	0.247179	0.229497	0.142578	0.0747411	0.0134784	-0.0220825	0.111475	0.030059	-0.0088489	-0.0360791	-0.0541298	-0.0411086	0.301695	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	0.43908	-0.778345	0.202649	0.290315	-0.729432	0.693939	-0.208776	0.150622	0.0370025	-0.310347	0.156936	-0.0713641	0.0480065	-0.00118154	0.054448	0.00857607	0.035477	0.0234107	-0.00115135	0.014847	0.00719718	-0.0188053	0.0320824	0.0223464	0.0184888	0.0200247	-0.1392908784628	5.62569192	6.16288033	4.27848156	12.9298522	-0.822094	6.63731	1.89415	14.0	2.122	3.22421	24.0	7.0	16.3989	3.7457	3.7457	3.9018	4.2335	1.12307	1.41738	0.0505178	-0.6243	-0.037448	4.676	3.3973	3.3973	471.68	1.555	2.425	3.63588	-0.41666	-0.0103326	6.1944	4.3593	5.384	5.94	5.49	-0.977082	0.644606	0.330006	0.173664	-0.901674	-0.805164	0.189329	1.88821	3.74678	4.3593	3.949	2.60077	0.281845	-0.203386	-0.228707	-0.190639	4.1025	3.61211	0.0397749	0.0233373	-0.196714	-0.104825	-0.00940116	-0.189629	-10.6103	-0.590632	-0.114557	6.496	-1.56832	1
057634458500	057634458500	1.1206	0.861155	0.894415	0.908216	0.366602	0.1799	0.0864036	0.0480603	0.0263778	0.017643	0.881988	0.877192	1.18132	0.798431	0.514252	0.805194	1.01689	0.677965	0.404481	0.208103	0.108549	0.040971	0.00263713	1.02844	0.0740645	0.866771	0.848015	1.14584	0.826175	0.57055	0.343917	0.143055	0.739384	0.446652	0.290575	0.199584	0.154868	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.116874	0.934499	0.844764	0.85339	0.166436	1.14466	1.06473	0.794886	0.561566	0.405409	0.286493	0.228944	0.427556	0.323225	0.303258	0.86021	1.1494	0.859595	0.595829	0.389617	0.265775	0.190697	0.550699	0.382578	0.273051	0.22418	0.202712	1.05382	1.09458	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	1.37788	-0.737104	0.544251	0.283065	-0.692194	0.848061	-0.226244	0.280289	0.238888	-0.199728	0.425671	-0.0177926	0.160536	0.117492	0.149892	0.136417	0.0660161	0.101901	0.0729998	0.129494	0.0592903	0.0679625	0.116971	0.112263	0.140071	0.111605	0.824822939616	0.419230178	0.118251783	1.4339065	18.1574016	0.368472	6.65718	2.10618	20.0	2.893	4.05121	27.0	13.0	20.383	4.2119	4.2119	4.3083	4.5019	1.54048	1.8348	-0.00779455	0.2476	-0.0322258	5.211	3.8734	3.8734	494.95	2.207	2.3	4.76345	-0.310845	-0.00490599	6.9312	5.1937	5.796	6.773	6.111	-0.43177	1.16862	0.349866	0.500607	0.321367	0.34509	0.557343	4.71002	5.38399	5.1937	4.422	1.76466	1.19884	0.261802	0.605699	0.254977	4.44637	4.31004	0.529156	-0.122532	0.0123789	-0.194412	-0.0213123	0.338018	-11.4526	-0.42642	0.63328	7.836	0.0343075	1
809095838000	809095838000	0.657514	0.436042	0.580266	0.416331	0.227835	0.10404	0.0433463	0.00795133	-0.000670067	-0.00850126	0.433221	0.414332	0.668458	0.523578	0.320341	0.596872	0.719954	0.446381	0.258795	0.138299	0.0595201	0.0055558	-0.0150959	0.468909	0.0979409	0.422592	0.469385	0.757172	0.58363	0.431482	0.280552	0.165586	0.575648	0.407632	0.302325	0.249395	0.219229	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.198098	0.398847	0.46465	0.295431	0.0147572	0.747994	0.486084	0.364301	0.223936	0.132562	0.0636406	0.0333908	0.118312	0.0609669	0.0437148	0.401764	0.404164	0.379017	0.290198	0.17293	0.100281	0.0578049	0.236722	0.158334	0.0899022	0.0640591	0.0470899	0.501332	0.737289	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	0.592954	-1.3733	-0.248572	-0.0251453	-1.37285	0.422586	-0.361687	-0.0540279	0.0331894	-0.357032	0.163389	-0.0117546	0.0185982	0.0356042	0.0540929	0.0453611	0.0323141	0.0583164	0.0305552	0.0497465	0.0414157	0.0539816	0.0320102	0.0444643	0.0601234	0.0414839	0.2039782877496	-2.02205399	-1.63403339	-5.38914646	8.36755394	0.0248354	6.41315	2.38717	20.0	2.35	3.69928	28.0	6.0	21.4026	4.0529	4.0529	4.0979	4.4262	1.04569	1.40222	-0.01341	0.137	-0.031893	4.983	3.8011	3.8011	508.89	1.958	2.543	3.52921	-0.0730389	-0.000782572	6.9537	5.0365	5.517	6.815	6.127	-0.848279	0.747338	0.382611	0.159691	-0.10134	-0.0812702	0.410403	1.36613	4.63567	5.0365	4.205	2.00037	0.367845	0.216827	0.640852	0.27164	4.1639	3.90416	0.440502	-0.0571146	0.0399601	-0.336267	-0.0298991	0.0771146	-9.72664	-0.588091	0.230345	7.529	-0.817792	1
626328994400	626328994400	0.738954	0.602396	0.712025	0.738428	0.0871592	-0.0488625	-0.110934	-0.13336	-0.154067	-0.152878	0.573503	0.709665	0.772664	0.400264	0.14497	0.666591	0.574493	0.244477	-0.00863816	-0.139914	-0.230007	-0.28286	-0.310479	0.665615	-0.0970647	0.59308	0.731285	0.79899	0.4453	0.212625	0.0346162	-0.0966508	0.319507	0.0723246	-0.0597639	-0.121973	-0.135877	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	-0.166576	0.472009	0.538461	0.630746	-0.0365753	0.831129	0.616538	0.418526	0.200072	0.0761106	0.00496916	-0.0322761	0.00469389	-0.0449374	-0.0643518	0.561586	0.586859	0.480357	0.314326	0.16037	0.0747667	0.0231972	0.221142	0.125607	0.0426185	0.0138142	-0.00615093	0.516801	0.779075	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	0.903837	-0.92279	-0.22368	-0.0681994	-0.91457	0.158684	-0.332418	0.0429423	0.0797705	-0.282869	0.108215	-0.068545	0.05915	0.0538956	0.041316	0.0774621	0.0493189	0.0613002	0.0587478	0.0713838	0.0542555	0.0126148	0.0385695	0.0576564	0.0561769	0.049721	0.1626117996988	8.86422146	7.26527429	4.08664834	15.9054375	-0.481682	7.39012	2.44653	17.0	2.39	3.5842	28.0	10.0	21.5063	4.82973	4.82973	4.92873	5.1118	1.25704	1.6394	-0.103273	-0.3982	-0.0726535	5.246	4.2758	4.2758	575.842	2.089	2.501	4.47558	-0.121484	-0.000955882	7.49832	5.41962	6.12288	6.81982	6.21684	-1.02403	0.820787	0.347116	0.147398	-0.200081	-0.318467	0.410056	-5.18123	4.25671	5.41962	4.74425	2.80835	0.840487	0.225271	-0.0264037	-0.128485	4.88843	4.39026	0.071635	-0.172543	-0.124303	-0.359586	-0.03153	-0.0277705	-11.022	-0.687103	0.0220711	6.87022	-0.460972	1
708885740000	708885740000	0.862244	0.333336	0.322578	0.457451	0.146864	0.0105283	-0.075097	-0.109883	-0.125911	-0.136145	0.320202	0.314268	0.913922	0.533677	0.223234	0.33082	0.75578	0.322023	0.058745	-0.0960819	-0.194393	-0.250172	-0.258123	0.288349	-0.0306078	0.320997	0.270992	0.950408	0.579764	0.342646	0.154748	0.000216649	0.454524	0.230112	0.071751	-0.0132072	-0.0326395	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	-0.0585187	0.608091	0.164519	0.0744881	0.0534024	0.329934	0.657131	0.41471	0.259528	0.189723	0.127971	0.106071	0.188082	0.126843	0.124693	0.147169	0.196645	0.415374	0.296292	0.204805	0.143381	0.113746	0.294387	0.217906	0.170707	0.151609	0.140476	0.21627	0.358161	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	0.426436	-1.42312	0.025909	0.271716	-1.32104	0.81991	-0.496019	0.159077	0.188626	-0.549213	0.469253	-0.0577867	0.144495	0.085592	0.00304118	0.144866	0.02069	0.0438916	0.0119282	0.0348061	0.00398435	-0.0500711	0.094609	0.0668439	0.0823242	0.0644376	0.3949542836002	4.35807267	4.52956686	2.78736041	16.4890256	-0.483926	6.74154	1.83211	16.0	1.976	3.31682	22.0	9.0	19.208	4.02563	4.02563	4.16703	4.4395	1.01693	1.24825	0.0593598	-0.9348	-0.0847186	4.953	3.7579	3.7579	494.432	1.672	1.953	3.77254	-0.272546	-0.00226621	6.71132	4.87032	5.53088	6.25182	5.72584	-0.880431	0.643563	0.284589	0.183391	-0.630381	-0.475733	0.506891	-4.14253	3.68971	4.87032	4.10325	2.16006	0.565487	0.318888	0.243067	0.0753583	4.19892	3.64274	-0.0860036	-0.255218	-0.192261	-0.323759	-0.0235892	-0.108762	-11.652	-0.949139	0.174853	6.59622	-0.980472	1
654617539800	654617539800	0.740707	0.0270386	0.13949	0.362585	0.21118	0.126441	0.066912	0.0240341	0.0190144	0.00166797	0.00959167	0.0616357	0.793764	0.527464	0.306657	0.0998882	0.752173	0.41753	0.259892	0.151136	0.0794244	0.0263082	0.0102304	0.284588	0.0384506	0.0174717	0.134142	0.810458	0.538279	0.345642	0.222002	0.0835418	0.494738	0.300208	0.182134	0.131496	0.0986435	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.0787384	0.731507	0.278487	0.443591	0.159792	0.69182	0.758548	0.544634	0.397218	0.318842	0.270487	0.22972	0.361518	0.317903	0.299232	0.156382	0.622543	0.521417	0.378923	0.289081	0.228811	0.185698	0.393697	0.327163	0.267931	0.233252	0.213923	0.359914	0.510862	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	0.957444	-1.35513	-0.105691	-0.685754	-1.29323	-0.0545659	-0.251209	0.144491	0.021289	-0.368104	0.204093	-0.0675464	0.140417	0.0580656	0.113084	0.0608327	0.0401941	0.0703505	0.0259795	0.0347342	0.0291582	-0.0382401	0.0998855	0.0447262	0.0363264	0.0628548	0.1637484291682	3.10776045	1.93557259	2.05787753	18.1083728	0.555858	6.59802	2.29056	19.0	2.282	3.48621	31.0	6.0	24.2414	4.51293	4.51293	4.55793	4.7422	1.72365	2.13043	0.0367152	-0.5574	-0.0836992	5.101	3.9856	3.9856	528.402	2.017	2.325	3.07053	-0.00267457	0.00155292	6.81342	5.04092	5.53388	6.36482	5.88884	-0.722692	1.05368	0.274994	0.202881	-0.0207025	0.110839	0.379144	8.80537	4.31232	5.04092	4.41925	1.39375	0.742487	0.229424	0.754306	0.065926	4.44731	3.88455	0.311058	-0.0282141	0.0798936	0.081749	0.00728397	0.0833864	-8.36698	-0.488538	0.680252	6.98622	-0.0526725	1
