FID	IID	score.auto	score.grid.1	score.grid.2	score.grid.3	score.grid.4	score.grid.5	score.grid.6	score.grid.7	score.grid.8	score.grid.9	score.grid.10	score.grid.11	score.grid.12	score.grid.13	score.grid.14	score.grid.15	score.grid.16	score.grid.17	score.grid.18	score.grid.19	score.grid.20	score.grid.21	score.grid.22	score.grid.23	score.grid.24	score.grid.25	score.grid.26	score.grid.27	score.grid.28	score.grid.29	score.grid.30	score.grid.31	score.grid.32	score.grid.33	score.grid.34	score.grid.35	score.grid.36	score.grid.37	score.grid.38	score.grid.39	score.grid.40	score.grid.41	score.grid.42	score.grid.43	score.grid.44	score.grid.45	score.grid.46	score.grid.47	score.grid.48	score.grid.49	score.grid.50	score.grid.51	score.grid.52	score.grid.53	score.grid.54	score.grid.55	score.grid.56	score.grid.57	score.grid.58	score.grid.59	score.grid.60	score.grid.61	score.grid.62	score.grid.63	score.grid.64	score.grid.65	score.grid.66	score.grid.67	score.grid.68	score.grid.69	score.grid.70	score.grid.71	score.grid.72	score.grid.73	score.grid.74	score.grid.75	score.grid.76	score.grid.77	score.grid.78	score.grid.79	score.grid.80	score.grid.81	score.grid.82	score.grid.83	score.grid.84	score.grid.85	score.grid.86	score.grid.87	score.grid.88	score.grid.89	score.grid.90	score.auto.shaPRS	score.grid.9.shaPRS	score.grid.10.shaPRS	score.grid.11.shaPRS	score.grid.12.shaPRS	score.grid.13.shaPRS	score.grid.14.shaPRS	score.grid.15.shaPRS	score.grid.25.shaPRS	score.grid.26.shaPRS	score.grid.27.shaPRS	score.grid.28.shaPRS	score.grid.29.shaPRS	score.grid.30.shaPRS	score.grid.41.shaPRS	score.grid.42.shaPRS	score.grid.43.shaPRS	score.grid.44.shaPRS	score.grid.45.shaPRS	score.grid.54.shaPRS	score.grid.55.shaPRS	score.grid.56.shaPRS	score.grid.57.shaPRS	score.grid.58.shaPRS	score.grid.59.shaPRS	score.grid.60.shaPRS	score.grid.70.shaPRS	score.grid.71.shaPRS	score.grid.72.shaPRS	score.grid.73.shaPRS	score.grid.74.shaPRS	score.grid.75.shaPRS	score.grid.85.shaPRS	score.grid.86.shaPRS	score.grid.87.shaPRS	score.grid.88.shaPRS	score.grid.89.shaPRS	score.grid.90.shaPRS	prscs.phi1e+00	prscs.shaPRS.phi1e+00	prscsx.META.phi1e+00	prscsx.EAS.phi1e+00	prscsx.EUR.phi1e+00	prscs.phi1e-02	prscs.shaPRS.phi1e-02	prscsx.META.phi1e-02	prscsx.EAS.phi1e-02	prscsx.EUR.phi1e-02	prscs.phi1e-04	prscs.shaPRS.phi1e-04	prscsx.META.phi1e-04	prscsx.EAS.phi1e-04	prscsx.EUR.phi1e-04	prscs.phi1e-06	prscs.shaPRS.phi1e-06	prscsx.META.phi1e-06	prscsx.EAS.phi1e-06	prscsx.EUR.phi1e-06	prscs.phiauto	prscs.shaPRS.phiauto	prscsx.META.phiauto	prscsx.EAS.phiauto	prscsx.EUR.phiauto	PHENO
VN_03_01_0418	VN_03_01_0418	0.0169478	0.091564	0.100801	0.0850077	0.0975207	0.0749025	0.0531237	0.033655	0.0226833	0.0194981	0.0194515	0.0185302	0.0189414	0.0174955	0.0176496	0.0162961	0.0914623	0.0955102	0.0796291	0.106613	0.113785	0.0718733	0.0646078	0.0338067	0.0333628	0.0266763	0.0269421	0.0232714	0.0201383	0.0269431	0.0275255	0.0883525	0.0821726	0.0954369	0.094465	0.150759	0.146943	0.0907153	0.0639269	0.0493463	0.0389477	0.0361365	0.032147	0.0355126	0.0334536	0.0340106	0.0835639	0.0947892	0.0793361	0.0798702	0.081198	0.0364081	0.0332914	0.0213483	0.0180448	0.0168911	0.0173651	0.0182768	0.0179808	0.0189047	0.019286	0.089429	0.103467	0.0895185	0.0928945	0.100444	0.103946	0.0567411	0.0411258	0.0298169	0.0255429	0.0255721	0.0275326	0.0268947	0.0276565	0.02611	0.083126	0.0870315	0.0937108	0.0832505	0.154466	0.14216	0.0857787	0.0597784	0.0460371	0.0400327	0.0386031	0.0341279	0.0402987	0.0358445	0.0329527	0.0815282	0.0483058	0.0327356	0.0124367	0.0195978	0.0248022	0.0794298	0.0530549	0.0327	0.108978	0.0685417	0.0560016	0.0513297	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	0.0463096	-0.184782	0.483333	0.28652	-0.207713	0.571876	0.146334	0.318879	0.14852	0.152492	0.259655	0.120074	0.0711501	0.040183	0.100617	0.0470713	-0.00266137	0.018608	0.00102146	0.0112629	-0.00577777	0.110521	0.0919961	0.00495388	0.0700884	0.00532574	0
VN_03_01_0421	VN_03_01_0421	-0.0402594	-0.0396307	-0.0968479	-0.159026	-0.202603	-0.22302	-0.185636	-0.114392	-0.0696366	-0.0456131	-0.0386942	-0.0312136	-0.0296705	-0.0297161	-0.0296656	-0.0305241	-0.0358131	-0.0703847	-0.154881	-0.202354	-0.237687	-0.246572	-0.176127	-0.109492	-0.0715746	-0.0579113	-0.0455228	-0.0476638	-0.0452155	-0.0371285	-0.039304	-0.0295858	-0.079863	-0.14253	-0.21718	-0.247453	-0.263514	-0.236591	-0.153484	-0.107395	-0.0840018	-0.0652572	-0.0662186	-0.0598731	-0.0570542	-0.0558263	-0.0408601	-0.087193	-0.148298	-0.205512	-0.212688	-0.187229	-0.12701	-0.0903196	-0.0719776	-0.06329	-0.0590995	-0.0568613	-0.0571498	-0.0543594	-0.0536942	-0.0360867	-0.100258	-0.135159	-0.229769	-0.271021	-0.202093	-0.195385	-0.132167	-0.109295	-0.0941451	-0.0858388	-0.0779083	-0.0756846	-0.0753708	-0.0770183	-0.0302826	-0.0718892	-0.133021	-0.236337	-0.246128	-0.277853	-0.255286	-0.198222	-0.156838	-0.134395	-0.119233	-0.115104	-0.110069	-0.109038	-0.109042	0.133879	0.132077	0.132267	0.116654	0.126323	0.130151	0.175269	0.205881	0.111651	0.171808	0.166225	0.160468	0.163704	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.157697	0.196022	0.508248	0.436852	0.262821	0.691626	0.116769	0.38344	0.245949	0.0781191	0.449412	0.00979731	0.0895581	0.0312093	0.00313019	0.0689987	-0.0237921	0.0116441	0.000800443	-0.00563097	-0.00667737	0.0127126	0.109682	0.00519655	-0.0173272	0.0411806	0
VN_03_01_0422	VN_03_01_0422	0.0480816	0.108129	0.141888	0.164003	0.186121	0.1681	0.103772	0.0716613	0.0595341	0.0572423	0.0570196	0.058122	0.0569544	0.057228	0.0551768	0.0572046	0.10614	0.132551	0.152749	0.204972	0.214237	0.166941	0.115186	0.0854563	0.0834527	0.0817497	0.0842105	0.081344	0.0766331	0.0850981	0.0829953	0.100918	0.11903	0.168504	0.218119	0.27467	0.27004	0.190686	0.141914	0.128372	0.120836	0.119948	0.118073	0.117745	0.114278	0.11693	0.100075	0.134016	0.148782	0.173462	0.160173	0.0866046	0.058196	0.0433941	0.0429379	0.0396931	0.039222	0.0423654	0.040279	0.0419126	0.0422278	0.103599	0.125162	0.16318	0.197545	0.215264	0.177583	0.0947501	0.0724002	0.0615673	0.056813	0.0607902	0.0607143	0.0625655	0.0628725	0.0589255	0.0961325	0.123682	0.163899	0.210752	0.270123	0.245396	0.169679	0.112221	0.0940452	0.0893399	0.0873796	0.0836054	0.0831074	0.0835895	0.0840897	0.0756787	0.0621498	0.0654185	0.0606463	0.0622885	0.0677911	0.0790761	0.0948737	0.0278353	0.045589	0.033221	0.0314827	0.0343983	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.0385243	0.608331	0.569013	-0.0247618	0.548117	-0.183743	0.571479	0.281762	0.137826	0.623151	0.0158896	0.171236	0.0970242	0.0237347	0.142112	-0.0225503	0.0195928	0.0043782	-0.00801028	0.00128167	-0.0113294	0.195826	0.0791931	-0.00719049	0.091888	-0.0163649	0
VN_03_01_0424	VN_03_01_0424	0.0323632	0.143525	0.219456	0.270862	0.294506	0.257361	0.157619	0.0782448	0.0466929	0.0369835	0.0358791	0.0355366	0.0333868	0.0341829	0.0336801	0.034521	0.140229	0.192033	0.266514	0.329057	0.326034	0.245332	0.141939	0.0780775	0.0582808	0.0514941	0.0514537	0.0490834	0.0469171	0.0512107	0.0530879	0.128907	0.184487	0.275711	0.325689	0.35962	0.344021	0.229991	0.134145	0.0961928	0.074908	0.0744088	0.0739706	0.0731322	0.0679963	0.0686274	0.136559	0.204753	0.252567	0.278075	0.233878	0.131396	0.0676016	0.0304151	0.0216555	0.0183642	0.0186617	0.019479	0.0194437	0.0196921	0.0216709	0.138672	0.195037	0.267771	0.259782	0.325043	0.233919	0.127743	0.0584369	0.0328493	0.029367	0.0306853	0.0296453	0.030352	0.0304129	0.0269528	0.12541	0.186446	0.270653	0.344912	0.373827	0.33445	0.202043	0.105269	0.0562577	0.0514647	0.0433154	0.0427156	0.0424236	0.0404237	0.0374777	0.126734	0.0886078	0.0863832	0.0773055	0.0817273	0.0832094	0.139414	0.134769	0.0969021	0.158708	0.145093	0.13701	0.131725	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.127775	0.690886	0.144802	0.189179	0.664975	-0.00964641	0.31153	0.238698	0.139298	0.39451	0.0469497	0.112831	0.079755	0.0223064	0.0901578	-0.0120326	0.00316321	0.0071287	-0.00742707	0.0113077	-0.0201246	0.119634	0.105628	0.00743738	0.0590167	-0.00351038	0
VN_03_01_0428	VN_03_01_0428	0.153764	0.101664	0.126861	0.162087	0.226934	0.267525	0.237324	0.214189	0.191776	0.181928	0.179594	0.176904	0.17445	0.174775	0.174646	0.174518	0.100542	0.125903	0.146642	0.2478	0.317496	0.341216	0.32827	0.280072	0.26673	0.256168	0.251816	0.246499	0.243375	0.251142	0.24952	0.0964701	0.105147	0.15824	0.244217	0.404434	0.49756	0.45879	0.42636	0.38898	0.363416	0.356412	0.354189	0.353366	0.352381	0.349218	0.0925476	0.122518	0.14642	0.201384	0.253646	0.217788	0.18936	0.161231	0.145816	0.139486	0.137859	0.138368	0.137584	0.138411	0.139624	0.0970403	-0.182058	0.165014	0.215292	0.312049	0.363302	0.291853	0.251006	0.217948	0.201599	0.200426	0.198493	0.197536	0.197928	0.19563	0.0910931	0.113807	0.157266	0.230619	0.399872	0.457531	0.428719	0.372836	0.319668	0.296696	0.284247	0.28081	0.27666	0.277494	0.275337	0.245156	0.274848	0.28191	0.27855	0.282628	0.290399	0.360553	0.384257	0.199867	0.257565	0.282517	0.279762	0.281802	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	0.277839	1.29558	0.329295	0.292002	1.29572	-0.253158	0.917695	0.31784	0.298039	1.00779	-0.0386877	0.357946	0.129454	0.065923	0.288688	-0.0372122	0.0243048	-0.00901667	0.00255807	0.0538278	-0.0141241	0.362024	0.133398	0.0364919	0.219326	-0.0449119	0
VN_03_01_0429	VN_03_01_0429	0.0399828	0.241399	0.335381	0.374547	0.406093	0.363576	0.230863	0.120608	0.06362	0.0441155	0.0371614	0.0347106	0.030958	0.0324347	0.0315568	0.0301358	0.236254	0.294601	0.363158	0.422804	0.434685	0.328241	0.214556	0.11646	0.0756266	0.0547546	0.0537258	0.0453904	0.040353	0.0477645	0.0455162	0.22144	0.280857	0.382608	0.458316	0.507125	0.474332	0.319034	0.190228	0.123988	0.0947196	0.0743131	0.0605293	0.0662424	0.0622679	0.059916	0.226316	0.314062	0.352114	0.385428	0.35393	0.208518	0.125103	0.0664719	0.0467909	0.0364885	0.033657	0.0331906	0.0304964	0.0314872	0.0317783	0.232036	0.311638	0.37139	0.441609	0.464965	0.347782	0.206641	0.119273	0.0732911	0.0557543	0.0508959	0.0480881	0.0485848	0.0491919	0.0445703	0.212398	0.283571	0.372608	0.460094	0.518593	0.459566	0.333184	0.197765	0.120774	0.0894054	0.075852	0.0679401	0.0668379	0.0665894	0.0664407	0.209842	0.161377	0.155277	0.14564	0.142912	0.147108	0.23698	0.206823	0.112535	0.230978	0.193686	0.167462	0.158218	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.1529	0.803332	0.433665	0.671109	0.764634	1.01459	0.426724	0.324878	0.33192	0.419471	0.533319	0.167654	0.0972035	0.0464347	0.0814778	0.0870292	-1.06058e-05	0.0123375	-0.00119627	0.0267287	0.00071663	0.192893	0.0857933	0.0127495	0.0636675	0.0626632	0
VN_03_01_0430	VN_03_01_0430	0.0302691	0.208681	0.257341	0.25553	0.27145	0.208197	0.100624	0.052591	0.0322882	0.0339765	0.0370347	0.0390804	0.0380209	0.0403843	0.0375055	0.0380458	0.2068	0.239643	0.244498	0.288914	0.273534	0.165031	0.0946262	0.0457163	0.0498558	0.0512857	0.0536391	0.0510382	0.0507209	0.0558392	0.0535308	0.197079	0.21587	0.274957	0.288911	0.3313	0.289586	0.139234	0.0784908	0.0693808	0.0691556	0.0718497	0.071463	0.0731405	0.0740318	0.0714342	0.192276	0.244176	0.239285	0.244386	0.210942	0.0809108	0.0362113	0.0136213	0.0105556	0.0109078	0.0118838	0.0125411	0.0123781	0.0119992	0.014065	0.202378	0.244032	0.266448	0.27371	0.286392	0.196847	0.0710483	0.0309001	0.0123126	0.0128511	0.0166994	0.0191678	0.0206067	0.0212708	0.0177019	0.186922	0.227213	0.267177	0.277074	0.335481	0.259514	0.14415	0.0573021	0.0242259	0.022952	0.0243741	0.022366	0.027943	0.0251215	0.0261022	0.22357	0.184528	0.17992	0.166037	0.169716	0.171141	0.254326	0.251674	0.112051	0.210665	0.174408	0.154331	0.150991	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.154369	0.133006	0.00673407	0.134103	0.229761	0.460998	0.171717	0.375024	0.18449	0.289086	0.290918	0.115322	0.113492	0.0886764	0.155471	0.0659022	0.00341126	0.00568069	0.00508959	0.0163998	0.00136469	0.129325	0.123196	0.0226381	0.0603293	0.039291	0
VN_03_01_0431	VN_03_01_0431	0.0116232	0.114669	0.155668	0.18298	0.20422	0.17708	0.0834593	0.0413171	0.0183255	0.0147162	0.0125913	0.0127168	0.0104112	0.0139551	0.0112709	0.00967681	0.112591	0.145847	0.17854	0.235129	0.246869	0.152901	0.0883854	0.035824	0.0228833	0.0186002	0.0193206	0.01669	0.0164215	0.0204288	0.0210475	0.106505	0.130936	0.191176	0.25007	0.299121	0.262688	0.153926	0.0797042	0.0426208	0.029891	0.0253366	0.0212032	0.0285842	0.022909	0.0243743	0.106829	0.148108	0.171765	0.194988	0.173421	0.079132	0.0338923	0.0102844	0.00337145	0.00268424	0.00203561	0.00393439	0.00261196	0.00346437	0.00490983	0.109923	0.13999	0.187821	0.222446	0.237063	0.180488	0.081962	0.033536	0.011071	0.00294772	0.0041363	0.00842003	0.0101376	0.0100451	0.0070194	0.102238	0.137176	0.187877	0.246302	0.312265	0.253916	0.155288	0.0694101	0.0237368	0.0166822	0.00967781	0.00651346	0.0133629	0.0129637	0.014399	0.212731	0.212896	0.195943	0.193817	0.204681	0.200981	0.286762	0.295678	0.164171	0.230524	0.230574	0.227759	0.232298	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	0.228238	-0.156738	0.966965	0.82303	-0.0353209	1.02232	0.201639	0.400878	0.369661	0.0644222	0.500563	0.12257	0.0961224	0.0681449	0.0673025	0.10302	0.00873581	0.00700481	-0.0080301	-0.0120339	0.00102887	0.108773	0.0863802	0.0227124	0.0514578	0.0289305	0
VN_03_01_0432	VN_03_01_0432	0.165242	0.131317	0.198836	0.261766	0.35211	0.379031	0.327011	0.259731	0.213015	0.194599	0.187053	0.184818	0.18254	0.184363	0.183047	0.182884	0.127177	0.177543	0.260001	0.390092	0.483459	0.470436	0.398428	0.318722	0.285711	0.267034	0.264731	0.257079	0.255178	0.256986	0.258715	0.118663	0.165578	0.262916	0.403506	0.577844	0.649251	0.565914	0.469992	0.420785	0.384759	0.366679	0.360513	0.358054	0.357778	0.361279	0.123044	0.188017	0.253714	0.338309	0.375778	0.300945	0.239298	0.185773	0.168703	0.157398	0.153497	0.153999	0.150272	0.151819	0.152297	0.124671	0.191248	0.258364	0.38108	0.494947	0.468774	0.37214	0.292723	0.246044	0.225397	0.220788	0.217481	0.217977	0.214546	0.212844	0.113618	0.164474	0.259584	0.388017	0.570775	0.633213	0.564113	0.435168	0.356917	0.326451	0.313183	0.298053	0.302247	0.298577	0.300735	0.291719	0.250891	0.222149	0.221229	0.214358	0.215641	0.34633	0.313085	0.162795	0.322055	0.26257	0.232123	0.224402	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	0.226253	1.78316	0.240054	1.26637	1.74109	0.508491	1.17574	0.34588	0.503425	1.16523	0.171328	0.4035	0.169484	0.104059	0.347104	0.0519887	0.0441467	0.0446994	0.00723338	0.045876	-0.00628013	0.394154	0.163389	0.081575	0.269144	0.0259955	0
VN_03_01_0434	VN_03_01_0434	-0.0453964	0.273604	0.416075	0.48724	0.489641	0.298385	0.0678181	-0.0388186	-0.0579272	-0.0527239	-0.050326	-0.049187	-0.0511122	-0.048863	-0.0497463	-0.0481659	0.264479	0.405001	0.518362	0.553584	0.427302	0.177914	0.00398963	-0.0702323	-0.0739873	-0.0717651	-0.0693712	-0.0735593	-0.0694601	-0.0652864	-0.066526	0.241288	0.381324	0.552099	0.602537	0.571566	0.346136	0.077762	-0.0683618	-0.0936834	-0.0999175	-0.0933781	-0.0935736	-0.0899882	-0.0926859	-0.0933966	0.265792	0.420786	0.481037	0.464276	0.303179	0.0529622	-0.0378538	-0.065401	-0.0650242	-0.0634944	-0.0635939	-0.0604956	-0.0622435	-0.0611146	-0.0594546	0.261599	0.297326	0.542925	0.515144	0.425076	0.212405	-0.00838695	-0.0763985	-0.0875656	-0.0899849	-0.0856515	-0.0831603	-0.0822549	-0.0827964	-0.0842117	0.236783	0.388308	0.541385	0.580763	0.581898	0.351335	0.0803739	-0.0742132	-0.111227	-0.115228	-0.116582	-0.116627	-0.112834	-0.114743	-0.115007	0.0404842	-0.0151077	-0.0290584	-0.0487577	-0.0426363	-0.0447631	-0.0105444	-0.0239296	0.0228126	0.0959451	0.0543645	0.0431482	0.0342589	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	0.0312649	-0.668635	0.178697	-0.58904	-0.617014	-0.0928802	-0.281542	0.0398284	-0.214439	-0.172821	-0.0334298	0.00906119	0.0292028	-0.0209682	-0.0240046	-0.0272938	-0.00880487	-0.0028627	-0.0040694	-0.0121664	-0.00436634	-0.0472308	-0.00370434	-0.0301536	-0.00925585	-0.0206458	0
VN_03_01_0439	VN_03_01_0439	0.0945185	0.206311	0.25532	0.266869	0.30443	0.276855	0.185308	0.137563	0.111382	0.11129	0.112348	0.111949	0.112231	0.11286	0.112995	0.113553	0.204298	0.236882	0.25088	0.315698	0.348303	0.269823	0.211107	0.16181	0.157476	0.159124	0.161389	0.1623	0.155768	0.162949	0.162314	0.194685	0.210137	0.27505	0.318522	0.39149	0.407405	0.299895	0.246001	0.233044	0.222019	0.224606	0.222469	0.228351	0.221053	0.225723	0.189797	0.238324	0.244106	0.269399	0.266225	0.148257	0.103063	0.0803297	0.0746994	0.0699787	0.0723007	0.0721465	0.0721587	0.0729382	0.0734357	0.199151	0.238789	0.26336	0.301613	0.337628	0.283169	0.16999	0.126536	0.107948	0.101995	0.105259	0.103631	0.105562	0.104803	0.102783	0.185149	0.222115	0.267026	0.312254	0.400749	0.361371	0.26285	0.188975	0.158492	0.150899	0.144806	0.142487	0.146797	0.142745	0.147478	0.253801	0.278275	0.270936	0.275167	0.294805	0.282754	0.358729	0.381737	0.164884	0.226838	0.218072	0.223614	0.221968	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.224033	0.959821	0.436569	0.867222	0.931326	1.07877	0.675023	0.395797	0.433958	0.718263	0.537307	0.170094	0.155835	0.0742	0.127012	0.101488	-0.0020092	0.00617057	0.00294484	0.0317736	-0.00186718	0.242482	0.14032	0.0195286	0.122154	0.0377786	0
VN_03_01_0440	VN_03_01_0440	0.00701054	0.00152695	0.00946106	0.0172925	0.0263016	0.0273007	0.0105114	0.00226913	0.00661156	0.00870576	0.00857398	0.0121821	0.00809818	0.0114326	0.0110985	0.00986241	0.00149627	0.00710018	0.020745	0.0489811	0.0664254	0.0299999	0.0201968	0.0129454	0.0151811	0.0151455	0.0162886	0.0126792	0.0124214	0.0172745	0.018437	0.00115875	0.00332575	0.0254601	0.0447137	0.0785608	0.0721291	0.0510381	0.0320608	0.0215496	0.021968	0.0169463	0.0211361	0.0220582	0.0226195	0.0225114	0.0013911	0.00624758	0.0197995	0.0385079	0.0297502	0.000632589	-0.00163376	-0.00502169	-0.00394906	-0.002825	-0.00139478	0.000326141	-0.000785051	0.000545769	0.000782656	0.00113486	-0.01232	0.0210313	0.0423647	0.0408019	0.0402769	0.0094475	0.00117518	-0.00576255	-0.00509504	-0.00177266	-0.000143998	0.0022796	0.00319936	0.00100915	0.00141405	0.00464959	0.0211016	0.0498342	0.0843108	0.0763049	0.0355897	0.00303381	-0.00610098	-0.00267286	-0.000524023	-0.00162316	0.0024725	0.0014291	0.00284309	0.121134	0.0944006	0.0703029	0.0592245	0.0687622	0.0640398	0.112171	0.126884	0.0724053	0.164954	0.124001	0.105503	0.0904109	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.0964431	0.308739	0.381163	0.198087	0.255363	0.360141	0.208255	0.191702	0.186989	0.307946	0.216169	0.0613239	0.061831	0.0479081	0.0503841	0.0519925	-0.00344962	0.00183017	-0.000232728	-0.0070788	0.00583127	0.0807778	0.0815388	0.0143225	0.049359	0.012063	0
VN_03_01_0446	VN_03_01_0446	0.0455783	-0.00346156	-0.00432566	0.0194726	0.0509861	0.0666487	0.0626923	0.0628853	0.0563577	0.0528261	0.0519544	0.0520183	0.0491317	0.0520553	0.0494682	0.0497965	-0.00347815	0.00354502	0.0121003	0.0598876	0.104467	0.101581	0.0906909	0.0870959	0.0843676	0.074728	0.0769337	0.0741289	0.0684592	0.0727371	0.0745598	-0.00271864	-0.00432222	0.0145979	0.0665088	0.132193	0.162283	0.14718	0.134226	0.123012	0.11093	0.0987746	0.103419	0.107992	0.101537	0.102054	-0.0043077	-0.00215877	0.0144685	0.051222	0.070076	0.063001	0.0556019	0.044442	0.0402949	0.0365874	0.0356691	0.0368787	0.0360363	0.0368248	0.0368673	-0.00428613	-0.0779461	0.0240484	0.0549965	0.0915949	0.121132	0.0820813	0.0740367	0.058738	0.0543538	0.055991	0.0545201	0.0542181	0.0547577	0.0536131	-0.00316544	-0.000774967	0.016491	0.0627715	0.139064	0.15108	0.124501	0.111525	0.0912051	0.0808011	0.0781484	0.0766648	0.0797674	0.0777237	0.0770135	0.0775664	0.0485996	0.0423524	0.0373784	0.0377482	0.0420854	0.0685142	0.0599954	0.0808829	0.148891	0.120978	0.109351	0.105666	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.104328	0.751372	0.0580756	-0.0563107	0.656435	0.143063	0.372152	0.0907405	0.00811491	0.411995	0.0802646	0.183376	0.0714195	-0.018445	0.136027	-0.0301327	0.00966317	0.00144007	-0.00678287	0.0192425	-0.0130192	0.16951	0.062313	-0.0357144	0.0959218	-0.0469751	0
VN_03_01_0448	VN_03_01_0448	0.0494823	0.1017	0.121945	0.115469	0.116609	0.107593	0.0750634	0.0634399	0.0589831	0.0575459	0.0584023	0.0600113	0.0582763	0.0613422	0.0587202	0.0585101	0.101094	0.112559	0.107631	0.115705	0.127488	0.101101	0.092674	0.0818916	0.0832024	0.0819849	0.0831749	0.0832938	0.0775884	0.0832134	0.0844925	0.0964331	0.101534	0.121249	0.126132	0.141674	0.162427	0.121592	0.119062	0.119452	0.112357	0.111054	0.107353	0.116692	0.110983	0.107738	0.0934369	0.113645	0.104912	0.10169	0.101298	0.0606376	0.052511	0.0408635	0.0388115	0.0389578	0.0355169	0.037554	0.0354401	0.0351865	0.0357077	0.0983609	0.107087	0.117649	0.112685	0.122535	0.112302	0.0762735	0.0648384	0.0535102	0.0534609	0.0507244	0.0551014	0.0540315	0.0546747	0.0518179	0.0915166	0.106632	0.117988	0.122551	0.138604	0.134196	0.118296	0.0957524	0.0713598	0.0745199	0.076168	0.0706653	0.0728576	0.0722431	0.0731763	0.210973	0.18252	0.159687	0.142534	0.138006	0.152933	0.264462	0.240274	0.125827	0.254467	0.213028	0.192623	0.179061	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	0.180381	-0.451945	0.289175	0.569483	-0.357618	1.123	0.0619799	0.269657	0.297406	0.125167	0.496369	0.126352	0.115929	0.072353	0.109199	0.0862433	0.0165114	0.0299977	0.00196753	0.022585	-0.00424031	0.187063	0.153872	0.0275642	0.093211	0.0438929	0
