FID	IID	score.auto	score.grid.1	score.grid.2	score.grid.3	score.grid.4	score.grid.5	score.grid.6	score.grid.7	score.grid.8	score.grid.9	score.grid.10	score.grid.11	score.grid.12	score.grid.13	score.grid.14	score.grid.15	score.grid.16	score.grid.17	score.grid.18	score.grid.19	score.grid.20	score.grid.21	score.grid.22	score.grid.23	score.grid.24	score.grid.25	score.grid.26	score.grid.27	score.grid.28	score.grid.29	score.grid.30	score.grid.31	score.grid.32	score.grid.33	score.grid.34	score.grid.35	score.grid.36	score.grid.37	score.grid.38	score.grid.39	score.grid.40	score.grid.41	score.grid.42	score.grid.43	score.grid.44	score.grid.45	score.grid.46	score.grid.47	score.grid.48	score.grid.49	score.grid.50	score.grid.51	score.grid.52	score.grid.53	score.grid.54	score.grid.55	score.grid.56	score.grid.57	score.grid.58	score.grid.59	score.grid.60	score.grid.61	score.grid.62	score.grid.63	score.grid.64	score.grid.65	score.grid.66	score.grid.67	score.grid.68	score.grid.69	score.grid.70	score.grid.71	score.grid.72	score.grid.73	score.grid.74	score.grid.75	score.grid.76	score.grid.77	score.grid.78	score.grid.79	score.grid.80	score.grid.81	score.grid.82	score.grid.83	score.grid.84	score.grid.85	score.grid.86	score.grid.87	score.grid.88	score.grid.89	score.grid.90	score.auto.shaPRS	score.grid.12.shaPRS	score.grid.13.shaPRS	score.grid.14.shaPRS	score.grid.15.shaPRS	score.grid.28.shaPRS	score.grid.29.shaPRS	score.grid.30.shaPRS	score.grid.44.shaPRS	score.grid.45.shaPRS	score.grid.57.shaPRS	score.grid.58.shaPRS	score.grid.59.shaPRS	score.grid.60.shaPRS	score.grid.73.shaPRS	score.grid.74.shaPRS	score.grid.75.shaPRS	score.grid.89.shaPRS	score.grid.90.shaPRS	prscs.phi1e+00	prscs.shaPRS.phi1e+00	prscsx.META.phi1e+00	prscsx.EAS.phi1e+00	prscsx.EUR.phi1e+00	prscs.phi1e-02	prscs.shaPRS.phi1e-02	prscsx.META.phi1e-02	prscsx.EAS.phi1e-02	prscsx.EUR.phi1e-02	prscs.phi1e-04	prscs.shaPRS.phi1e-04	prscsx.META.phi1e-04	prscsx.EAS.phi1e-04	prscsx.EUR.phi1e-04	prscs.phi1e-06	prscs.shaPRS.phi1e-06	prscsx.META.phi1e-06	prscsx.EAS.phi1e-06	prscsx.EUR.phi1e-06	prscs.phiauto	prscs.shaPRS.phiauto	prscsx.META.phiauto	prscsx.EAS.phiauto	prscsx.EUR.phiauto	SBayesRC	PRSice2.0.1	PRSice2.0.4	PRSice2.0.7	PRSice2.0.9	PGS002763	PGS002767	PGS004478	PGS004479	PGS004548	PGS004549	PGS004882	PGS004883	PGS002094	PGS001882	PGS001192	PGS000967	PGS001290	PGS002750	PGS002728	PGS002749	PGS002729	PHENO
VN_03_01_0802	VN_03_01_0802	-0.254839	0.0422112	0.113393	0.248173	0.431712	0.316056	-0.231509	-0.970445	-1.64264	-2.00336	-2.1735	-2.27589	-2.31234	-2.32467	-2.3387	-2.35959	0.0362966	0.106225	0.251316	0.45814	0.603124	0.0656729	-0.920898	-1.96513	-2.65006	-3.00372	-3.18497	-3.27967	-3.30322	-3.31297	-3.34426	0.0317167	0.0920515	0.236744	0.489575	0.706343	0.423206	-0.636801	-2.20316	-3.33682	-3.99055	-4.32976	-4.48228	-4.55998	-4.58951	-4.62167	0.0510253	0.141992	0.318537	0.551212	0.562859	0.110173	-0.471615	-1.00642	-1.30867	-1.44923	-1.5131	-1.55462	-1.57369	-1.56831	-1.56895	0.0449905	0.130061	0.297526	0.597253	0.84732	0.487753	-0.265065	-1.15481	-1.69968	-1.9708	-2.12085	-2.18132	-2.20816	-2.22193	-2.22507	0.0376985	0.112757	0.284986	0.635097	0.961036	0.874124	0.0956837	-1.12172	-2.08056	-2.59476	-2.85577	-2.99594	-3.04102	-3.04482	-3.0655	0.197297	0.278481	0.280079	0.393805	0.360285	0.360285	0.360285	0.360285	0.360285	0.360285	0.360285	0.360285	0.360285	0.360285	0.360285	0.360285	0.360285	0.360285	0.360285	-10.521	0.198891	-1.3541	-2.39852	-1.46538	-1.09148	0.0538687	-0.578205	-1.53301	-0.551317	4.00945	-0.00395667	-0.255928	-0.783246	-0.210809	-0.312638	-0.0748991	-0.175411	-0.323185	-0.163508	2.34494	0.0942953	-0.809013	3.68428	0.164999	-0.171779735814	-632.046449	91.3785208	184.336128	-4233.5772	0.150813	0.0855613	0.0594747	0.0241872	0.00763655	0.00831144	0.044365	0.315838	0.0204426	0.0284507	0.124469	-0.0520636	-0.152061	0.312168	2.004	0.260761	0.715	0
VN_03_01_0804	VN_03_01_0804	-0.235803	0.0793399	0.216221	0.479215	0.844741	0.842337	0.166268	-0.690674	-1.42411	-1.80612	-1.96306	-2.06085	-2.10947	-2.11493	-2.12096	-2.13818	0.0684181	0.198762	0.48261	0.911911	1.22854	0.706926	-0.445975	-1.60929	-2.34367	-2.68641	-2.85739	-2.95721	-2.97408	-2.98946	-2.98439	0.0594785	0.174694	0.45418	0.966288	1.46999	1.28705	0.10168	-1.69084	-2.90027	-3.52035	-3.85162	-3.99819	-4.06016	-4.06816	-4.11548	0.0879447	0.242107	0.549313	0.959984	1.04972	0.490621	-0.26055	-0.867085	-1.18985	-1.34053	-1.41606	-1.4522	-1.45769	-1.46653	-1.46117	0.0773175	0.220928	0.519038	1.05054	1.48725	1.0816	0.129449	-0.898034	-1.51616	-1.80293	-1.95871	-1.99867	-2.04698	-2.0623	-2.04787	0.0658791	0.195471	0.492753	1.08963	1.71111	1.76837	0.744474	-0.731597	-1.78699	-2.31681	-2.59192	-2.70393	-2.78813	-2.79409	-2.81226	0.270053	0.432726	0.438927	0.572951	0.558778	0.558778	0.558778	0.558778	0.558778	0.558778	0.558778	0.558778	0.558778	0.558778	0.558778	0.558778	0.558778	0.558778	0.558778	-4.29888	0.194405	0.818747	1.30661	0.851985	0.520884	0.100255	0.381578	0.759409	0.389092	3.47989	0.0708303	0.11599	0.219555	0.14636	-0.311087	-0.0234357	0.0756248	0.195779	0.0763145	3.41811	0.264513	-0.0630134	2.17002	0.294145	-0.02302758257988	-551.528689	-22.892678	217.908752	-4283.73004	-0.00550779	-0.0291181	-0.182178	-0.0888525	-0.00235519	-0.0127082	-0.145341	0.247047	0.00545493	-0.0593904	0.273768	-0.0191111	-0.0972249	0.228133	2.004	0.380003	0.771	0
VN_03_01_0805	VN_03_01_0805	-0.147618	0.116823	0.287893	0.590138	0.950667	1.02248	0.50601	-0.200481	-0.802185	-1.11799	-1.26149	-1.34235	-1.38174	-1.38874	-1.39276	-1.41939	0.103164	0.26917	0.573572	1.0215	1.47606	1.08889	0.140878	-0.842643	-1.43384	-1.74956	-1.89012	-1.9606	-1.9832	-1.98149	-2.01427	0.0904772	0.242927	0.536399	1.06404	1.70877	1.64978	0.71572	-0.701129	-1.72655	-2.26692	-2.55799	-2.68007	-2.763	-2.76804	-2.7892	0.123456	0.306041	0.632319	1.05456	1.1884	0.706191	0.12601	-0.351399	-0.608912	-0.729419	-0.783285	-0.81407	-0.823536	-0.825495	-0.82115	0.107685	0.286957	0.613393	1.10807	1.59404	1.35051	0.529741	-0.281299	-0.760501	-0.982463	-1.09262	-1.14401	-1.16203	-1.16388	-1.16459	0.0944381	0.256982	0.565175	1.17811	1.7614	2.03358	1.15666	0.0207385	-0.832965	-1.25395	-1.49086	-1.59105	-1.62189	-1.61987	-1.62902	0.238649	0.336038	0.333856	0.487551	0.478545	0.478545	0.478545	0.478545	0.478545	0.478545	0.478545	0.478545	0.478545	0.478545	0.478545	0.478545	0.478545	0.478545	0.478545	-1.49134	0.639569	-1.12133	-0.915634	-1.27485	6.30809	0.321032	-0.51428	-0.436749	-0.567641	6.45823	0.117396	-0.101001	-0.120454	-0.0938414	0.0683308	-0.0261452	0.06919	0.139012	0.0735521	7.4077	0.182951	0.485308	6.76963	0.217191	0.127288186896	-518.849594	112.840945	244.561009	-3520.14646	0.199698	0.0877512	-0.129079	-0.124569	0.00258461	-0.0139911	0.016841	0.224642	0.0239167	0.0881293	-0.110727	-0.0388618	-0.00878809	0.304334	1.929	0.335463	0.693	0
VN_03_01_0808	VN_03_01_0808	-0.21757	0.133396	0.368591	0.836751	1.4728	1.70413	0.93796	-0.184671	-1.10412	-1.5842	-1.81628	-1.94104	-2.00296	-1.99933	-2.03272	-2.03536	0.11451	0.335002	0.825731	1.612	2.33316	1.85722	0.441291	-1.07686	-1.9997	-2.4396	-2.68976	-2.80586	-2.83516	-2.84198	-2.87688	0.0997094	0.293595	0.766805	1.64389	2.73196	2.79259	1.41311	-0.743823	-2.33351	-3.16067	-3.62952	-3.84457	-3.93324	-3.94928	-3.96045	0.140242	0.393168	0.898102	1.60336	1.93562	1.29918	0.33522	-0.419107	-0.799179	-0.973511	-1.0534	-1.0887	-1.10555	-1.11678	-1.10815	0.122168	0.354892	0.859231	1.73418	2.56476	2.29158	1.0462	-0.202534	-0.96656	-1.27988	-1.43285	-1.50135	-1.53641	-1.55751	-1.56757	0.105052	0.314805	0.814965	1.809	2.94609	3.27567	2.1223	0.356658	-0.975359	-1.58844	-1.88373	-2.04949	-2.09574	-2.08472	-2.1227	0.255816	0.359405	0.337962	0.568835	0.479886	0.479886	0.479886	0.479886	0.479886	0.479886	0.479886	0.479886	0.479886	0.479886	0.479886	0.479886	0.479886	0.479886	0.479886	14.3709	0.813076	-0.764065	1.29331	-0.400554	11.7367	0.4021	-0.25724	0.328419	-0.0791475	7.26487	0.0942413	0.0463552	-0.0514904	0.0961295	0.0311952	-0.0381196	0.134668	0.0179641	0.147196	10.712	0.185867	-0.505327	9.14659	0.242519	0.2165001962784	-475.985552	114.625599	283.800536	-3713.4733	0.0897794	0.0216877	-0.347584	-0.00824135	-0.0095655	0.00136618	-0.008416	0.177599	0.0123042	0.0399777	0.0216096	-0.162772	-0.154316	0.41682	1.986	0.268935	0.935	0
VN_03_01_0824	VN_03_01_0824	-0.24889	0.0731805	0.20225	0.44663	0.772682	0.713993	0.007274	-0.85465	-1.55616	-1.9419	-2.11707	-2.20208	-2.24615	-2.25362	-2.25564	-2.27813	0.063374	0.185168	0.446478	0.841736	1.12926	0.523643	-0.673695	-1.82452	-2.54534	-2.90704	-3.07603	-3.16278	-3.20044	-3.16853	-3.20567	0.0549113	0.163699	0.425214	0.884371	1.36965	1.13339	-0.186813	-1.95046	-3.15967	-3.77746	-4.18694	-4.30073	-4.38614	-4.40951	-4.42492	0.081257	0.22562	0.5059	0.866745	0.9371	0.373928	-0.376937	-0.970052	-1.27531	-1.40659	-1.4877	-1.51382	-1.53764	-1.5401	-1.53915	0.070976	0.205168	0.49161	0.944259	1.35987	0.94062	-0.0673084	-1.08514	-1.65066	-1.92275	-2.0608	-2.12165	-2.15417	-2.16641	-2.16017	0.0614814	0.182058	0.46757	1.01074	1.62284	1.51271	0.472702	-0.996611	-1.98774	-2.49487	-2.74596	-2.88582	-2.94598	-2.93465	-2.97274	0.307787	0.436705	0.454621	0.594587	0.586531	0.586531	0.586531	0.586531	0.586531	0.586531	0.586531	0.586531	0.586531	0.586531	0.586531	0.586531	0.586531	0.586531	0.586531	4.47796	0.807164	-1.46872	-1.46035	-1.50806	2.20188	0.297929	-0.409441	-0.189788	-0.41565	3.09016	0.107081	0.0822347	0.304481	0.106969	-0.350076	0.023128	0.12568	0.355178	0.115686	5.44372	0.192165	-0.256104	3.2288	0.191677	-0.3451234220472	-752.15992	-25.2348209	124.965054	-4788.14688	0.205572	0.219131	-0.0324344	0.242488	-0.00342129	0.0262957	0.092671	0.424487	0.01814	0.0536974	0.267764	0.0621691	0.0391008	0.254387	1.745	0.465028	0.958	0
VN_03_01_0827	VN_03_01_0827	-0.193317	0.200873	0.538341	1.11116	1.77133	1.86435	0.966948	-0.136905	-0.996683	-1.43483	-1.62499	-1.72479	-1.76796	-1.78568	-1.79178	-1.8122	0.172528	0.498371	1.13158	1.93862	2.52083	1.86509	0.426631	-0.994852	-1.81596	-2.20843	-2.39006	-2.49094	-2.52593	-2.53254	-2.56621	0.151881	0.434475	1.04952	2.03614	2.93547	2.77646	1.27329	-0.745752	-2.15758	-2.86889	-3.23323	-3.43928	-3.51464	-3.50906	-3.57645	0.207668	0.549264	1.18518	1.85608	2.04917	1.32661	0.343673	-0.388986	-0.737295	-0.907671	-0.974977	-1.01483	-1.03322	-1.02794	-1.0244	0.181885	0.504085	1.15281	2.02312	2.71474	2.26793	1.04062	-0.217547	-0.905227	-1.20018	-1.34484	-1.40038	-1.45406	-1.45489	-1.4532	0.155839	0.451635	1.08615	2.21019	3.12877	3.18068	1.94283	0.240104	-0.944526	-1.53073	-1.80888	-1.93937	-1.97837	-1.98915	-2.00257	0.161781	0.189504	0.191859	0.326813	0.26941	0.26941	0.26941	0.26941	0.26941	0.26941	0.26941	0.26941	0.26941	0.26941	0.26941	0.26941	0.26941	0.26941	0.26941	1.54777	-0.224308	-1.45171	1.54694	-1.27165	4.1496	-0.109569	-0.562524	0.433257	-0.459759	5.49631	0.0417802	-0.00334131	0.218301	0.0446181	-0.279489	-0.0197506	0.14997	0.145514	0.154489	6.89558	0.0823234	0.125745	5.29808	0.0402973	0.04722704189748	-524.580377	57.1517099	177.911572	-3958.24669	-0.0421051	-0.0228823	-0.364955	-0.0235433	-0.0235179	0.00416244	-0.114364	0.170765	-0.000279876	-0.163646	0.135457	-0.0182669	0.0172223	-0.15681	1.819	0.0880109	0.777	0
VN_03_01_0844	VN_03_01_0844	-0.230617	0.133212	0.365335	0.795826	1.34779	1.51704	0.762227	-0.309743	-1.22426	-1.71528	-1.94835	-2.07946	-2.13414	-2.14234	-2.15361	-2.16453	0.114016	0.338863	0.787802	1.45731	2.07924	1.50924	0.190431	-1.28585	-2.19344	-2.63652	-2.88248	-3.01179	-3.04725	-3.06109	-3.06962	0.100852	0.294066	0.732211	1.52121	2.33944	2.40868	1.04704	-1.03903	-2.62797	-3.43958	-3.94546	-4.07891	-4.21083	-4.24472	-4.26147	0.142497	0.386081	0.853215	1.46279	1.75874	1.15586	0.254534	-0.498349	-0.881216	-1.04575	-1.13238	-1.16589	-1.1898	-1.17996	-1.19021	0.123644	0.347675	0.844586	1.59518	2.20703	2.00227	0.878724	-0.336758	-1.06608	-1.392	-1.54902	-1.63089	-1.65498	-1.6849	-1.67745	0.106489	0.312125	0.77312	1.6189	2.65925	2.82432	1.80138	0.10518	-1.13481	-1.76971	-2.0705	-2.21513	-2.27491	-2.29496	-2.29399	0.196582	0.294413	0.287211	0.419457	0.388127	0.388127	0.388127	0.388127	0.388127	0.388127	0.388127	0.388127	0.388127	0.388127	0.388127	0.388127	0.388127	0.388127	0.388127	0.590224	-0.226076	-0.571795	0.30071	-0.255331	4.29632	-0.11022	-0.301512	-0.0415074	-0.131555	6.5427	-0.0393972	0.109536	0.274844	0.142649	0.190771	-0.0835335	0.227334	0.334134	0.219531	6.2382	0.0441704	0.204167	5.9622	0.095093	0.1215336513792	-765.357289	15.057486	214.554687	-4028.99172	0.0721434	0.0219569	-0.313129	-0.154341	-0.013276	-0.00727735	-0.042983	0.283384	0.000913172	-0.0742741	0.185425	-0.104474	-0.10501	0.387204	1.526	0.299805	0.824	0
VN_03_01_0845	VN_03_01_0845	-0.240986	0.133765	0.332178	0.670914	1.04973	1.04436	0.34593	-0.61553	-1.36228	-1.81066	-2.01772	-2.12912	-2.18629	-2.19441	-2.21416	-2.21144	0.117982	0.311884	0.655227	1.13357	1.50962	0.974302	-0.251727	-1.53939	-2.3384	-2.72557	-2.94042	-3.04713	-3.0944	-3.08964	-3.12689	0.103386	0.281076	0.621767	1.1795	1.78235	1.58288	0.388418	-1.48466	-2.8274	-3.56674	-3.98137	-4.16062	-4.24075	-4.28371	-4.29957	0.141641	0.356044	0.726516	1.17358	1.30583	0.757309	0.00646019	-0.602353	-0.91843	-1.05444	-1.1401	-1.17623	-1.19412	-1.1959	-1.19242	0.124574	0.330974	0.714744	1.27857	1.75761	1.44067	0.492975	-0.53151	-1.12689	-1.42924	-1.56897	-1.6264	-1.6764	-1.68485	-1.67285	0.109246	0.297432	0.667629	1.32825	2.00916	2.2285	1.26282	-0.213257	-1.28569	-1.81851	-2.08949	-2.22482	-2.26235	-2.26756	-2.30484	0.346377	0.564233	0.578121	0.786833	0.759076	0.759076	0.759076	0.759076	0.759076	0.759076	0.759076	0.759076	0.759076	0.759076	0.759076	0.759076	0.759076	0.759076	0.759076	2.84568	0.612893	-0.776646	4.23016	-1.13502	5.2171	0.542991	-0.40192	2.06852	-0.540924	3.47392	0.162508	0.116516	0.855903	0.0806051	0.0684137	0.0325852	0.248415	0.487359	0.234265	6.87398	0.266178	-0.681389	5.83739	0.3165	0.06464712703416	-582.55733	70.2578831	215.984434	-4181.93164	0.026282	0.208732	-0.143354	0.436166	-0.00838187	0.03855	-0.076521	0.441991	0.0132893	-0.0751116	0.000349042	0.0396704	-0.0530413	0.250773	1.583	0.0811938	0.82	0
VN_03_01_0846	VN_03_01_0846	-0.194374	0.203887	0.514199	1.0129	1.56037	1.55498	0.809604	-0.179685	-0.995805	-1.42209	-1.61994	-1.72894	-1.77579	-1.78225	-1.79946	-1.83224	0.178761	0.47783	1.01988	1.70234	2.13346	1.58221	0.316951	-0.996373	-1.78127	-2.18415	-2.40293	-2.47645	-2.52333	-2.55333	-2.5591	0.156535	0.429253	0.956541	1.76176	2.45065	2.30057	1.13205	-0.783231	-2.11384	-2.81901	-3.22693	-3.35014	-3.46276	-3.49038	-3.51797	0.211117	0.539196	1.07741	1.63476	1.82124	1.20031	0.310241	-0.362509	-0.726068	-0.889809	-0.955772	-1.00608	-1.01455	-1.02463	-1.01987	0.185485	0.496846	1.04961	1.80347	2.4217	2.00672	0.962267	-0.187542	-0.864052	-1.18077	-1.31998	-1.37449	-1.4358	-1.43175	-1.43307	0.160278	0.445487	1.00733	1.8985	2.61614	2.85672	1.85359	0.228554	-0.885402	-1.46797	-1.75004	-1.87245	-1.93089	-1.95062	-1.9516	0.449201	0.650488	0.616611	0.952213	0.874898	0.874898	0.874898	0.874898	0.874898	0.874898	0.874898	0.874898	0.874898	0.874898	0.874898	0.874898	0.874898	0.874898	0.874898	9.05229	1.35249	0.177887	-0.489408	0.518571	8.95996	0.650424	0.217494	-0.126735	0.326693	5.88968	0.223152	0.175541	0.0956489	0.224264	0.168639	0.0481719	0.151395	0.0743335	0.157489	8.03585	0.355534	0.375779	6.53348	0.242626	0.091677403446	-430.172047	114.901049	235.332344	-3682.34645	0.115255	0.119973	-0.0851427	0.135919	0.000800275	0.00458478	0.019816	0.293712	0.0423632	0.528067	0.20793	0.128178	-0.0888479	0.380132	1.899	0.342513	0.784	0
VN_03_01_0848	VN_03_01_0848	-0.262282	0.0343132	0.0934818	0.211238	0.368555	0.233426	-0.371101	-1.11965	-1.75007	-2.09668	-2.25549	-2.34491	-2.36644	-2.37433	-2.38479	-2.40135	0.029488	0.0875628	0.212431	0.396716	0.506277	-0.0763525	-1.09162	-2.14903	-2.76335	-3.11577	-3.25735	-3.37438	-3.37665	-3.38643	-3.41661	0.0257603	0.0752478	0.198832	0.436558	0.661974	0.270609	-0.875271	-2.41478	-3.53857	-4.1449	-4.47266	-4.56548	-4.64976	-4.68726	-4.72178	0.0428721	0.11766	0.271719	0.484479	0.495152	-0.0326122	-0.643603	-1.178	-1.47476	-1.6098	-1.66369	-1.69194	-1.70501	-1.69954	-1.70502	0.0380896	0.10871	0.250063	0.530108	0.755426	0.370048	-0.473709	-1.37968	-1.94534	-2.18896	-2.32262	-2.34511	-2.39777	-2.40168	-2.40665	0.0322993	0.0947889	0.238457	0.567381	0.87769	0.797892	-0.192881	-1.43193	-2.39632	-2.89897	-3.10277	-3.23265	-3.28115	-3.27788	-3.2977	0.365796	0.537908	0.515752	0.814348	0.736612	0.736612	0.736612	0.736612	0.736612	0.736612	0.736612	0.736612	0.736612	0.736612	0.736612	0.736612	0.736612	0.736612	0.736612	-6.36485	0.579775	-1.41853	-2.2542	-0.997074	-1.71513	0.419035	-0.502959	-1.03897	-0.300807	2.36559	0.214671	-0.0606244	-0.153031	0.000400494	-0.340469	0.0384094	0.0603833	0.0267034	0.0689063	1.6755	0.292721	-0.570137	2.3951	0.307113	-0.278962972476	-621.064102	12.8811314	151.937835	-3834.58312	0.1534	-0.0280576	-0.262403	0.0765467	-0.0137495	0.016916	0.077254	0.216767	0.0264936	0.271509	0.112144	-0.0128534	0.0219314	0.56128	1.605	0.243823	0.988	0
VN_03_01_0849	VN_03_01_0849	-0.234584	0.331265	0.820077	1.54955	2.20619	2.04677	0.818847	-0.496313	-1.38637	-1.81969	-2.01323	-2.11274	-2.15417	-2.15751	-2.17772	-2.18707	0.294209	0.761324	1.55284	2.42875	2.85043	1.81284	0.0237841	-1.54214	-2.35339	-2.7658	-2.94882	-3.02104	-3.08741	-3.07072	-3.11422	0.257257	0.698771	1.47929	2.5456	3.36264	2.82001	0.983745	-1.41785	-2.92314	-3.62961	-4.01257	-4.16801	-4.22334	-4.28345	-4.31001	0.341207	0.848566	1.61326	2.287	2.27339	1.193	0.0265048	-0.778453	-1.13792	-1.2925	-1.36709	-1.41337	-1.41997	-1.4253	-1.42178	0.30046	0.786754	1.62541	2.57428	3.09679	2.29907	0.685068	-0.72947	-1.46232	-1.76193	-1.89571	-1.96527	-2.00776	-2.01643	-2.00968	0.263114	0.715047	1.54453	2.72189	3.56288	3.47963	1.64829	-0.395218	-1.7018	-2.28273	-2.5647	-2.7077	-2.7478	-2.77121	-2.78735	0.0668365	0.107072	0.106324	0.170298	0.141089	0.141089	0.141089	0.141089	0.141089	0.141089	0.141089	0.141089	0.141089	0.141089	0.141089	0.141089	0.141089	0.141089	0.141089	-7.2033	0.605708	-1.68206	-0.180952	-1.65788	1.09644	-0.0199988	-0.889408	-0.167837	-0.882711	3.77932	0.0188685	-0.209184	-0.0955967	-0.176355	-0.0317464	0.0106885	0.0105464	-0.0981367	0.0109153	4.70666	0.0978352	-0.473353	4.35715	0.0864046	-0.1108399732992	-630.090309	21.2337144	195.926679	-3993.33454	-0.0143637	0.0300241	-0.14977	-0.0824666	0.00107208	-0.01031	-0.161908	0.181536	0.0147575	-0.0346731	-0.0925043	-0.145546	-0.138409	0.132913	1.699	0.323554	0.788	0
VN_03_01_0851	VN_03_01_0851	-0.257538	0.149855	0.364863	0.696749	1.00298	0.788262	0.00984437	-0.916227	-1.64823	-2.02023	-2.1981	-2.31322	-2.33579	-2.35372	-2.3682	-2.36963	0.132592	0.347533	0.699884	1.09177	1.26939	0.502942	-0.739645	-1.94565	-2.67248	-3.05059	-3.21456	-3.32225	-3.33464	-3.33615	-3.37998	0.116039	0.313844	0.66603	1.15858	1.45397	1.05799	-0.297677	-2.08951	-3.34709	-4.00457	-4.36464	-4.52048	-4.60816	-4.64111	-4.66665	0.157756	0.392006	0.762011	1.08987	1.06209	0.393565	-0.380564	-0.971554	-1.28261	-1.41316	-1.48159	-1.52343	-1.53238	-1.52893	-1.53177	0.139572	0.365489	0.75206	1.19026	1.51779	0.988022	-0.071613	-1.06785	-1.66135	-1.91362	-2.061	-2.11406	-2.14145	-2.15503	-2.16954	0.121528	0.327454	0.721651	1.33008	1.75911	1.55615	0.488589	-0.988753	-2.00299	-2.52727	-2.76053	-2.90386	-2.94407	-2.96131	-2.96349	0.292108	0.321393	0.321972	0.512034	0.449073	0.449073	0.449073	0.449073	0.449073	0.449073	0.449073	0.449073	0.449073	0.449073	0.449073	0.449073	0.449073	0.449073	0.449073	-2.40223	0.702805	-0.695724	-3.13955	-0.533514	0.759167	0.335672	-0.434104	-1.89071	-0.31655	3.89297	0.0698664	-0.422194	-0.813399	-0.382062	0.0464447	-0.0497354	-0.298637	-0.349945	-0.291782	5.23681	0.185425	-0.554812	3.73266	0.230718	-0.120759195162	-552.656561	10.8347909	175.616645	-3966.69586	0.0621471	-0.0490809	-0.100052	-0.0583658	-0.00457345	-0.00366897	-0.049833	0.135868	0.000147338	0.0217136	-0.188444	0.213797	-0.0345778	0.466043	1.835	0.176648	0.885	0
VN_03_01_0853	VN_03_01_0853	-0.206764	0.228361	0.583952	1.21193	1.89246	1.95082	0.956722	-0.245993	-1.10849	-1.54003	-1.75067	-1.85821	-1.89048	-1.9134	-1.9156	-1.93074	0.19842	0.544948	1.20073	2.0902	2.62608	1.86251	0.311157	-1.16763	-1.97868	-2.36212	-2.56917	-2.65625	-2.71153	-2.68527	-2.73201	0.174023	0.485667	1.12506	2.14927	3.0668	2.78931	1.1617	-0.915821	-2.38811	-3.06678	-3.47781	-3.64324	-3.74016	-3.74687	-3.79018	0.235092	0.615626	1.25667	1.95751	2.13884	1.26778	0.189398	-0.584718	-0.95533	-1.11547	-1.19086	-1.23176	-1.24372	-1.25383	-1.24685	0.206217	0.561454	1.27045	2.19525	2.90163	2.21619	0.873982	-0.443332	-1.18487	-1.494	-1.6371	-1.70474	-1.75483	-1.76645	-1.76885	0.17928	0.510277	1.19501	2.28355	3.31642	3.25538	1.85545	-0.0548025	-1.31465	-1.90483	-2.20269	-2.35291	-2.38019	-2.3919	-2.41413	0.0168349	0.00656314	0.0219453	0.0537251	0.0523597	0.0523597	0.0523597	0.0523597	0.0523597	0.0523597	0.0523597	0.0523597	0.0523597	0.0523597	0.0523597	0.0523597	0.0523597	0.0523597	0.0523597	-3.89041	0.585189	-1.19432	1.60595	-1.36525	2.36824	-0.1834	-0.540419	-0.260469	-0.556071	5.21942	-0.0865903	-0.0885461	-0.329232	-0.0636776	0.0155187	-0.0722085	-0.00540004	-0.203559	0.00800223	5.64144	-0.0310353	-0.488623	5.86241	-0.135453	0.0937559871228	-554.968902	32.657096	185.41517	-3973.16743	0.148052	-0.0856566	-0.297368	-0.276956	-0.0163389	-0.0111367	0.134159	0.122892	0.0310683	0.304388	-0.063283	0.101289	-0.111904	0.136904	1.919	0.0471752	0.747	0
VN_03_01_0854	VN_03_01_0854	-0.209698	0.215134	0.553083	1.02935	1.54456	1.38149	0.65168	-0.368315	-1.18741	-1.58993	-1.7812	-1.88446	-1.93056	-1.93552	-1.95046	-1.96902	0.188073	0.501448	1.05387	1.58417	1.99684	1.28614	0.0533459	-1.29216	-2.05996	-2.4422	-2.6146	-2.71435	-2.77146	-2.74492	-2.79459	0.163691	0.464788	0.982559	1.75066	2.274	2.01622	0.694773	-1.22228	-2.50365	-3.20672	-3.56727	-3.70997	-3.82455	-3.82256	-3.8434	0.225266	0.57901	1.14075	1.6662	1.62393	0.996612	0.0607398	-0.630931	-0.943453	-1.09516	-1.16395	-1.20685	-1.22398	-1.22	-1.21639	0.19407	0.513375	1.10484	1.78804	2.29809	1.69865	0.596114	-0.58282	-1.20628	-1.47462	-1.62366	-1.68724	-1.72377	-1.72601	-1.72293	0.168639	0.471485	1.07031	1.88802	2.43635	2.44584	1.37947	-0.260175	-1.38453	-1.92491	-2.18016	-2.30997	-2.34441	-2.37648	-2.38861	0.257625	0.360164	0.356435	0.52399	0.468348	0.468348	0.468348	0.468348	0.468348	0.468348	0.468348	0.468348	0.468348	0.468348	0.468348	0.468348	0.468348	0.468348	0.468348	8.69843	0.0439517	-0.545477	3.56216	-0.847908	7.01224	0.0467263	-0.218466	1.18469	-0.226788	6.51404	0.0853569	0.0788372	0.163277	0.093358	0.0657834	-0.0984177	0.163826	0.240944	0.155975	8.3489	0.171199	0.0456349	6.98358	0.175628	-0.07812558926604	-516.588269	111.690086	242.234217	-3867.73789	0.0694618	0.0802064	-0.151071	0.147988	-0.00732335	0.014251	0.006084	0.235739	0.00723443	-0.119738	0.0241104	-0.0562877	-0.0593122	0.133589	2.076	0.36439	0.983	0
